,X,Y,Z
69.8,1.0271840137995275e-05,-9.710801660405019e-06,9.468372432110266e-06
69.9,1.0542081296356154e-05,-1.002122479622161e-05,9.86773414627962e-06
70.0,1.0494506671689543e-05,-1.0266922571163818e-05,1.0094333957618024e-05
70.10000000000001,1.036678000575349e-05,-1.0209842330507496e-05,1.0153121139148386e-05
70.2,9.656680605850643e-06,-1.0696791100588525e-05,1.0072691426375247e-05
70.3,9.05824207249201e-06,-1.1203406443321805e-05,1.035988129188625e-05
70.4,8.398085505818195e-06,-1.0747197269644155e-05,1.0066959652986442e-05
70.5,8.588726424085621e-06,-1.1252776558988034e-05,1.0499665012073282e-05
70.60000000000001,8.11519663167309e-06,-1.157128251164932e-05,1.06134692977263e-05
70.7,8.738756801426613e-06,-1.1809145169044652e-05,1.0185526137788849e-05
70.8,8.959062305324623e-06,-1.181146310187559e-05,9.803211982756643e-06
70.9,9.280890402022512e-06,-1.1895365767735185e-05,9.27568455662955e-06
71.0,9.576617341849029e-06,-1.196235497418292e-05,8.654212843964486e-06
71.10000000000001,9.274120549164922e-06,-1.1525364098502217e-05,7.994337761741612e-06
71.2,9.284064213849034e-06,-1.1479888791975708e-05,7.385182197329296e-06
71.3,9.338129007130302e-06,-1.1125327800187498e-05,7.15052701340439e-06
71.4,8.860099790070263e-06,-1.0916752265823144e-05,6.903550400128902e-06
71.5,9.02080901605491e-06,-1.0547733333019017e-05,7.641808360275593e-06
71.60000000000001,9.149786600297075e-06,-9.97040244375089e-06,8.327889647766478e-06
71.7,9.306955338987115e-06,-9.891010296793995e-06,8.037361734032495e-06
71.8,9.488959078847608e-06,-1.0146796218346367e-05,8.422103815288255e-06
71.9,9.609537340247603e-06,-1.043755049918648e-05,8.96421675445755e-06
72.0,9.823318466044633e-06,-9.570707382426638e-06,8.874403229762343e-06
72.10000000000001,8.793549544207094e-06,-9.013831609402436e-06,8.91606102364747e-06
72.2,9.053053315900581e-06,-8.689642317200634e-06,9.282941240427154e-06
72.3,9.006238946244816e-06,-8.600022882931263e-06,9.691394036292431e-06
72.4,8.89273857961806e-06,-8.382066943406695e-06,9.513268945723233e-06
72.5,7.878909121815994e-06,-7.6049084600159585e-06,9.158542531278647e-06
72.60000000000001,7.049321631251856e-06,-7.44076453780113e-06,8.665162961246288e-06
72.7,7.391487593557224e-06,-7.844400781966582e-06,8.656225238312002e-06
72.8,7.293915955452092e-06,-7.459050524245265e-06,8.491677291900036e-06
72.9,6.588478019517184e-06,-7.431831623011203e-06,7.975950641775864e-06
73.0,6.201305187146579e-06,-7.693931290583474e-06,7.87978602037531e-06
73.10000000000001,6.351183105507767e-06,-8.044552800508681e-06,7.799403861016487e-06
73.2,6.5154884702613465e-06,-7.841383465990788e-06,7.53577647738393e-06
73.3,6.466848082822638e-06,-7.139846935180393e-06,7.920072336980404e-06
73.4,6.497689794482996e-06,-7.39677596738051e-06,7.699255179774608e-06
73.5,6.748325405826913e-06,-7.550021389842464e-06,7.5005790261536515e-06
73.60000000000001,6.436190634128225e-06,-7.692636541949516e-06,6.918213823290084e-06
73.7,5.955338723549332e-06,-7.511297765958227e-06,6.4728618700444644e-06
73.8,5.824961391717565e-06,-7.79080062891492e-06,6.666832036768177e-06
73.9,6.21266109034976e-06,-7.832284031889075e-06,7.058081740870945e-06
74.0,5.60101592730944e-06,-7.758967184476367e-06,6.515961232015182e-06
74.10000000000001,5.033298292186898e-06,-7.195427898543171e-06,6.9173331698608415e-06
74.2,5.321061071843018e-06,-6.569125842830707e-06,6.8602786793392626e-06
74.3,5.686249126968282e-06,-6.093458954526231e-06,7.083166833985573e-06
74.4,5.060309441739782e-06,-5.760691742364482e-06,6.991927030125295e-06
74.5,5.432096312324844e-06,-6.343264468918611e-06,7.453437499417127e-06
74.60000000000001,4.938081322500677e-06,-6.835698150197436e-06,7.359288983422694e-06
74.7,5.072221453007362e-06,-6.9155207563628465e-06,7.555537742157294e-06
74.8,4.992864439349332e-06,-7.697213852544239e-06,7.6168661834000135e-06
74.9,5.311109914228789e-06,-7.956427801382458e-06,7.689897649432201e-06
75.0,5.51647259412725e-06,-8.533370649049402e-06,7.752765443531698e-06
75.10000000000001,5.575791233163749e-06,-8.52196356958626e-06,7.871730971119638e-06
75.2,5.66652479064498e-06,-8.863810128615979e-06,8.207557400202622e-06
75.3,5.620217925172098e-06,-8.877253873576334e-06,8.564030476722735e-06
75.4,5.825321879988342e-06,-8.437490253612423e-06,8.60807712619457e-06
75.5,5.54236292694005e-06,-9.337381403278933e-06,8.041785204896644e-06
75.60000000000001,6.152440656219288e-06,-9.464800830011354e-06,7.868487479828207e-06
75.7,6.1523609324656325e-06,-8.951971663792347e-06,7.959265999010112e-06
75.8,6.015292659530294e-06,-9.542685091939145e-06,7.878942887636549e-06
75.9,5.874302147370071e-06,-1.0217082823544556e-05,7.81165374610883e-06
76.0,6.128448030146659e-06,-1.0736311984725055e-05,8.214643665122885e-06
76.10000000000001,6.139369989107413e-06,-1.1574137837696292e-05,8.387012859428586e-06
76.2,5.867575023286534e-06,-1.1736149293214583e-05,8.18539257355905e-06
76.3,6.116145253294337e-06,-1.1753810312462997e-05,8.32913806201381e-06
76.4,6.198334063085325e-06,-1.2594727558392083e-05,7.757047653257627e-06
76.5,6.311129135917888e-06,-1.2541624738724997e-05,7.064099682713191e-06
76.60000000000001,6.012540258673959e-06,-1.2506079091256682e-05,6.7126391206636795e-06
76.7,5.8582190547236854e-06,-1.2247773002099425e-05,6.469259329032271e-06
76.80000000000001,6.204436761357223e-06,-1.19669947298413e-05,6.1667616679054816e-06
76.9,6.351644708008487e-06,-1.1941680674154715e-05,6.416680781547613e-06
77.0,6.90219840672467e-06,-1.238740762770704e-05,6.642878852052185e-06
77.10000000000001,6.8451042707350666e-06,-1.1690385828123587e-05,6.914361571498732e-06
77.2,7.281317912378838e-06,-1.1348534365288513e-05,6.373247534652462e-06
77.30000000000001,7.54392070599007e-06,-1.1668206900493597e-05,5.870193662528542e-06
77.4,7.434583529318383e-06,-1.1703762592245414e-05,5.486302116121757e-06
77.5,7.453568316558823e-06,-1.167263232002099e-05,5.353102336457553e-06
77.60000000000001,7.055762698569421e-06,-1.1017342683144857e-05,5.630286774852829e-06
77.7,6.95918906823348e-06,-1.1158700463852769e-05,5.239243509956518e-06
77.80000000000001,7.094207825755771e-06,-1.0646520608636681e-05,5.729553313957674e-06
77.9,7.206132472686044e-06,-1.0277539621355121e-05,6.394575476175446e-06
78.0,8.055680707924593e-06,-1.0395933155320482e-05,6.583831695083306e-06
78.10000000000001,7.468685141072321e-06,-1.0097060789225392e-05,7.3712909584407905e-06
78.2,7.81357873118734e-06,-1.0250514392629947e-05,7.4636250504545094e-06
78.30000000000001,8.32404196892556e-06,-1.0496582340773142e-05,7.513007753130193e-06
78.4,8.667676393794382e-06,-1.1087315490081648e-05,7.1250960264257335e-06
78.5,8.445979096718741e-06,-1.1267756533993148e-05,7.198348072388867e-06
78.60000000000001,7.283913602519142e-06,-1.1034809340222794e-05,6.529999257401616e-06
78.7,7.653343897041148e-06,-1.0625634174699698e-05,6.330761978174251e-06
78.80000000000001,8.321076706300724e-06,-1.0279299032913289e-05,6.361820356028666e-06
78.9,8.152751849228992e-06,-9.88563614703853e-06,6.489047409770147e-06
79.0,8.309042114868968e-06,-9.242569186172994e-06,5.642424857170981e-06
79.10000000000001,8.43683186176088e-06,-9.452777989738288e-06,5.537670137879624e-06
79.2,8.74062452964836e-06,-9.709156004933403e-06,5.978996808557864e-06
79.30000000000001,8.596487872498457e-06,-9.624640171794247e-06,5.882685698805309e-06
79.4,8.585794007054274e-06,-9.371150562651812e-06,5.554283696921201e-06
79.5,8.961206614194547e-06,-9.495601539343856e-06,6.271489714188741e-06
79.60000000000001,8.791935232205706e-06,-9.469804824458121e-06,6.489373710302551e-06
79.7,8.403978674510628e-06,-9.39229762085369e-06,6.588866597833692e-06
79.80000000000001,8.9169737269808e-06,-9.623320133058957e-06,6.210405152650424e-06
79.9,9.056899820215124e-06,-9.21950704875747e-06,5.711681136937224e-06
80.0,9.6719990383876e-06,-8.678028372570482e-06,5.8498037128874205e-06
80.10000000000001,9.570414028425854e-06,-8.534810106473231e-06,6.272445725830488e-06
80.2,9.646763090345738e-06,-8.74938708387425e-06,6.060560595919364e-06
80.30000000000001,9.011159853683029e-06,-8.315767356369106e-06,5.729267729839003e-06
80.4,9.001423546264735e-06,-8.169495413551434e-06,5.7557907598288735e-06
80.5,9.088957777487615e-06,-7.90101378313264e-06,5.643908779760463e-06
80.60000000000001,9.67443086223803e-06,-7.496065789293515e-06,5.191316119005224e-06
80.7,9.726890402912396e-06,-7.341722213474023e-06,5.173671268274849e-06
80.80000000000001,9.588562663659882e-06,-7.245771429350058e-06,5.919531942238284e-06
80.9,9.350264981225659e-06,-7.653500097059778e-06,6.502672131005789e-06
81.0,9.778765919217845e-06,-7.042911410606622e-06,6.903738471347696e-06
81.10000000000001,9.638797592713926e-06,-7.14042252951018e-06,7.197922295421333e-06
81.2,9.672923721228512e-06,-7.610786365961798e-06,6.446181608502456e-06
81.30000000000001,1.032559187028789e-05,-7.693794794355403e-06,6.7177549045673784e-06
81.4,1.0935616127792067e-05,-8.172722508925532e-06,6.990705899409948e-06
81.5,1.1906964555380323e-05,-8.13625065489286e-06,6.676333040156328e-06
81.60000000000001,1.1888782826833334e-05,-8.079335929874021e-06,6.756525080865558e-06
81.7,1.2267199021525297e-05,-7.5047785957973825e-06,6.428708401250804e-06
81.80000000000001,1.2076519458824512e-05,-7.191943616884932e-06,6.245637928581913e-06
81.9,1.156119563249574e-05,-6.876466043099163e-06,6.732775186812226e-06
82.0,1.0681225388319192e-05,-7.153694841881397e-06,6.79144966827722e-06
82.10000000000001,1.0495120563413098e-05,-7.418704210463037e-06,7.116921192501131e-06
82.2,1.0559736169605964e-05,-7.115967903200572e-06,7.162080277801072e-06
82.30000000000001,1.0901170991835941e-05,-7.529545281502724e-06,7.427083399940564e-06
82.4,1.0972061565368928e-05,-7.268970126028917e-06,7.24347810001298e-06
82.5,1.0497216600250903e-05,-7.41185609847197e-06,7.566261097908367e-06
82.60000000000001,1.0141680735886163e-05,-7.676795515813587e-06,8.021390135741955e-06
82.7,1.0258480356778055e-05,-7.92434585376245e-06,7.408666905868929e-06
82.80000000000001,9.747995084284402e-06,-7.725924855189452e-06,7.758419174212697e-06
82.9,9.2088598620371e-06,-7.512275304622384e-06,7.600719063633683e-06
83.0,9.973328750786047e-06,-7.5468500259431475e-06,7.902140581121674e-06
83.10000000000001,1.0151831718369129e-05,-7.920100480945408e-06,8.165181722902099e-06
83.2,1.0326727541557648e-05,-7.777942843326345e-06,8.186852708655487e-06
83.30000000000001,1.0250722826623397e-05,-7.3874921447417115e-06,8.074832481783526e-06
83.4,1.024629014034006e-05,-7.718209441268876e-06,7.629335491676641e-06
83.5,1.0878654338898477e-05,-7.805620111047281e-06,7.008253924411944e-06
83.60000000000001,1.0717291712007573e-05,-8.02469080734719e-06,6.334229607421413e-06
83.7,1.0520947383092207e-05,-8.069232706241013e-06,6.501023679560021e-06
83.80000000000001,1.0709347436893639e-05,-7.62684281051633e-06,6.630968638957007e-06
83.9,1.042245317090336e-05,-7.78410293660077e-06,6.317480035809374e-06
84.0,1.0825427193797798e-05,-7.239863362280327e-06,5.341174672486083e-06
84.10000000000001,1.0410114234443145e-05,-7.761136872369222e-06,4.633209452499611e-06
84.2,1.0385096968276903e-05,-7.83491157732022e-06,4.435791108585649e-06
84.30000000000001,1.0140726385985174e-05,-7.847720747910086e-06,4.6456698940292604e-06
84.4,1.0901092953867127e-05,-7.77646911811193e-06,4.882515379857361e-06
84.5,1.0692648099328602e-05,-8.200458088058627e-06,5.07612297407123e-06
84.60000000000001,1.0812369724801746e-05,-8.136077108303064e-06,4.974919568526039e-06
84.7,1.0724709515134373e-05,-7.255804996100995e-06,5.43665627303725e-06
84.80000000000001,1.1206522147965226e-05,-6.6386796827592814e-06,5.072746363845922e-06
84.9,1.118745685886341e-05,-6.867609640615411e-06,5.641712377162608e-06
85.0,1.0826183509959452e-05,-7.1805861529142874e-06,6.158161151974923e-06
85.10000000000001,1.0615007055239003e-05,-6.586145690075139e-06,6.3197703226892305e-06
85.2,1.136602012499198e-05,-6.564123545026252e-06,6.875127808904497e-06
85.30000000000001,1.0985666504266651e-05,-6.529534988227429e-06,6.748662631968036e-06
85.4,1.1266294249722383e-05,-6.146691505594543e-06,6.361996695116074e-06
85.5,1.1515876230892373e-05,-6.935160484025107e-06,5.470993521368647e-06
85.60000000000001,1.1637172161922787e-05,-7.626752193623881e-06,5.47095092858212e-06
85.7,1.1706313793533798e-05,-8.253051296485553e-06,5.168592025204969e-06
85.80000000000001,1.1203242754297017e-05,-8.396925928950021e-06,5.378635720863359e-06
85.9,1.1435332551396632e-05,-8.273854524225016e-06,5.6263981156492e-06
86.0,1.1651712716075996e-05,-8.591238414834619e-06,5.54229731138799e-06
86.10000000000001,1.1912180136526142e-05,-8.974261966102306e-06,5.316897943200407e-06
86.2,1.1476671307400402e-05,-9.068282304548528e-06,5.709291471627121e-06
86.30000000000001,1.1202041325782683e-05,-8.235862548690948e-06,5.488377771631347e-06
86.4,1.1231183706663757e-05,-7.824348731660123e-06,5.654697829199836e-06
86.5,1.0768005445050604e-05,-7.622635327507919e-06,5.826091731483744e-06
86.60000000000001,1.0745741133739889e-05,-7.914625913704271e-06,5.659674306436615e-06
86.7,1.1305458066166904e-05,-8.819567618735075e-06,5.612881514834022e-06
86.80000000000001,1.2244011336238594e-05,-8.239170316910715e-06,5.902716899276244e-06
86.9,1.2416884313924878e-05,-8.59910101985158e-06,5.755358536864705e-06
87.0,1.223969163010983e-05,-8.182363097764335e-06,6.4773311503744245e-06
87.10000000000001,1.245941095749184e-05,-8.081681665997331e-06,6.89031482316545e-06
87.2,1.2946052916070847e-05,-7.844177455685632e-06,6.7194131360570415e-06
87.30000000000001,1.3417414573444398e-05,-7.874846082027543e-06,7.005367113478454e-06
87.4,1.3650006494694807e-05,-7.774226542635109e-06,7.489172567605832e-06
87.5,1.4045254910656955e-05,-7.93134005230853e-06,7.082028983799204e-06
87.60000000000001,1.3939790464080154e-05,-7.768619741917836e-06,7.006584944720311e-06
87.7,1.4285747455430569e-05,-7.316600723464844e-06,7.279645417687359e-06
87.80000000000001,1.4696922149629141e-05,-7.302543433348609e-06,7.059597764734983e-06
87.9,1.5120125084618086e-05,-7.131005090559149e-06,6.559273718575204e-06
88.0,1.5617408334688622e-05,-6.538174191103935e-06,6.124846261256148e-06
88.10000000000001,1.530354328110458e-05,-6.923026835811606e-06,6.319951717212426e-06
88.2,1.5149532001341179e-05,-6.737227316609733e-06,6.783590227196381e-06
88.30000000000001,1.4192086731760861e-05,-6.691884501788155e-06,7.152853100099232e-06
88.4,1.3987566346990486e-05,-7.1710146860049345e-06,7.7899580758863e-06
88.5,1.4167201336404891e-05,-8.273294576156516e-06,7.55341981779105e-06
88.60000000000001,1.41031079973102e-05,-8.825375059408462e-06,7.0251567506362896e-06
88.7,1.4158780511175098e-05,-8.821747922175546e-06,6.2582724011464546e-06
88.80000000000001,1.4830347128350645e-05,-8.417413358142863e-06,6.0961339590553375e-06
88.9,1.4932331490679438e-05,-8.804884551809846e-06,5.879235912089828e-06
89.0,1.4698551534906986e-05,-8.335676662159941e-06,5.909003893870523e-06
89.10000000000001,1.4857655922334763e-05,-8.825670079764441e-06,6.172818728584783e-06
89.2,1.547906901458605e-05,-9.031094344290393e-06,6.5319940362214155e-06
89.30000000000001,1.558068138399859e-05,-9.345705637547133e-06,6.517700643899937e-06
89.4,1.5667877369520004e-05,-9.2322035915395e-06,6.360319025146364e-06
89.5,1.5702841058180854e-05,-8.877827962146809e-06,6.332517239405203e-06
89.60000000000001,1.646110497960927e-05,-8.914813695865226e-06,6.339769331729467e-06
89.7,1.6522580185745142e-05,-8.7029985071326e-06,6.618860633181986e-06
89.80000000000001,1.6866808612312838e-05,-8.837233883603948e-06,7.285541374777664e-06
89.9,1.691771637870446e-05,-8.730016253582865e-06,7.172145728090887e-06
90.0,1.672381446487335e-05,-8.897466961611415e-06,6.826467707223304e-06
90.10000000000001,1.674011645536123e-05,-9.257402517639872e-06,6.977061802112932e-06
90.2,1.6826539393318498e-05,-9.844466491201193e-06,6.6024684718405425e-06
90.30000000000001,1.6739206030274913e-05,-9.595162756425549e-06,5.9754026786322095e-06
90.4,1.6133739818432163e-05,-8.77973168778905e-06,5.840955835432731e-06
90.5,1.5948675027522754e-05,-8.189632090067032e-06,6.180860646715514e-06
90.60000000000001,1.5832960415265915e-05,-7.746300275605968e-06,6.276728061807086e-06
90.7,1.5421030625075816e-05,-7.989155269571732e-06,6.47527080775603e-06
90.80000000000001,1.5778396388451844e-05,-7.951115097994883e-06,6.864608155556383e-06
90.9,1.576545677574061e-05,-7.825265572511944e-06,7.190730966748453e-06
91.0,1.5717255676197677e-05,-7.748401915833998e-06,6.6095618664372475e-06
91.10000000000001,1.5814455119741103e-05,-8.220086968066997e-06,6.270491719419065e-06
91.2,1.617088474941085e-05,-8.313005720292548e-06,6.392755303182754e-06
91.30000000000001,1.6590043888405106e-05,-8.743748058180652e-06,6.680674252718877e-06
91.4,1.653664963668443e-05,-8.630794855534992e-06,5.780640688434008e-06
91.5,1.6844817129167325e-05,-8.20827267032394e-06,5.591377669061608e-06
91.60000000000001,1.6833695388122315e-05,-8.663264191400065e-06,4.75294495202685e-06
91.7,1.6171124968446044e-05,-9.307772956107072e-06,4.751944201552694e-06
91.80000000000001,1.626595133683543e-05,-8.978839814469693e-06,4.9283801528869995e-06
91.9,1.635487091538139e-05,-8.073631544268001e-06,5.554285352875221e-06
92.0,1.5699256970087038e-05,-8.171240745465864e-06,5.516680223960511e-06
92.10000000000001,1.6031217204823e-05,-7.8388825437727e-06,5.2110326223343685e-06
92.2,1.5685625910049928e-05,-8.08081783291721e-06,5.227734648644218e-06
92.30000000000001,1.587755331660929e-05,-8.133360724403039e-06,5.619202395741377e-06
92.4,1.5974006747658178e-05,-8.257907529164683e-06,6.015238362259863e-06
92.5,1.601272147062024e-05,-7.646770286221539e-06,5.586002793587282e-06
92.60000000000001,1.607910586864377e-05,-7.63852955425306e-06,6.126381457200097e-06
92.7,1.6195287288832125e-05,-8.188257892577565e-06,6.416447564590245e-06
92.80000000000001,1.613683899876098e-05,-7.68578426795465e-06,6.599668972246032e-06
92.9,1.5960504916544393e-05,-6.577753641172133e-06,6.950995999899406e-06
93.0,1.5589047254829155e-05,-6.386153887859819e-06,7.046350978193721e-06
93.10000000000001,1.5500646129617547e-05,-6.609637831233522e-06,7.2853416911491795e-06
93.2,1.5000704379526227e-05,-5.759617831470029e-06,7.25005606261231e-06
93.30000000000001,1.4932128453735977e-05,-5.869462647826245e-06,7.752465771355038e-06
93.4,1.433284229692569e-05,-6.381670762204536e-06,7.507499897397505e-06
93.5,1.452363110276036e-05,-7.11005510282792e-06,7.3806204495197945e-06
93.60000000000001,1.395371178446928e-05,-6.767846287432019e-06,7.904199931921185e-06
93.7,1.3994540005624726e-05,-7.5110867537834e-06,7.759431975172312e-06
93.80000000000001,1.4079133604813495e-05,-7.4495972843277515e-06,7.595380607002181e-06
93.9,1.3509503364835112e-05,-8.193587738735546e-06,7.168546109694978e-06
94.0,1.3445926928166685e-05,-8.674722834498122e-06,6.681581652791573e-06
94.10000000000001,1.3400503545477481e-05,-8.404311015794617e-06,6.304301606281415e-06
94.2,1.3465862092793766e-05,-8.532612438196623e-06,6.76102686878048e-06
94.30000000000001,1.3043912075609405e-05,-8.595827601057328e-06,7.1608306833287535e-06
94.4,1.3159465030846227e-05,-8.45297942834915e-06,6.852397719321564e-06
94.5,1.3225226083750136e-05,-8.866953561314575e-06,7.247638585767164e-06
94.60000000000001,1.3512603344175641e-05,-8.657940609720758e-06,7.252603341696034e-06
94.7,1.3853083621776932e-05,-8.317593763989953e-06,6.6690471810135415e-06
94.80000000000001,1.3873169101443515e-05,-8.198505889491676e-06,6.171028392590477e-06
94.9,1.4667964151392793e-05,-8.490509557830147e-06,5.885648906483503e-06
95.0,1.4824956025528662e-05,-7.85569197775169e-06,5.750672899488713e-06
95.10000000000001,1.4522818971599646e-05,-8.172384600583085e-06,5.483006886375163e-06
95.2,1.4883542652696776e-05,-8.035358741697744e-06,5.8449775203247725e-06
95.30000000000001,1.46039735977423e-05,-8.19640467037322e-06,5.666228983326667e-06
95.4,1.4312935903062204e-05,-8.55962185385636e-06,5.297920512763415e-06
95.5,1.4533000903566758e-05,-8.705443803994296e-06,5.592211776940478e-06
95.60000000000001,1.4858899190910701e-05,-9.265907930362302e-06,5.853676099949529e-06
95.7,1.4700856518920183e-05,-1.0127065218371204e-05,5.615034982628302e-06
95.80000000000001,1.4675321395431784e-05,-1.00591850601878e-05,5.5405786124629804e-06
95.9,1.4154075323446702e-05,-1.0651523586312892e-05,5.9239308481252375e-06
96.0,1.4214669701902454e-05,-1.0965916090509985e-05,5.872037045738858e-06
96.10000000000001,1.4220031668019087e-05,-1.1619027333156885e-05,6.139182891199341e-06
96.2,1.4528252401596367e-05,-1.0899443930011236e-05,6.554114123748029e-06
96.30000000000001,1.4776351151038382e-05,-1.1041101489779429e-05,6.495509474291908e-06
96.4,1.4832787596850249e-05,-1.2077088873201815e-05,6.348044443414473e-06
96.5,1.5183099768382537e-05,-1.2220319170435805e-05,6.103482551979906e-06
96.60000000000001,1.5426312528263198e-05,-1.239003074410735e-05,5.688164789886739e-06
96.7,1.5522726775543415e-05,-1.2679671157506941e-05,5.6259249943423136e-06
96.80000000000001,1.5400329942892474e-05,-1.3031171441661631e-05,5.3993269828192655e-06
96.9,1.5187616494652686e-05,-1.2760601267422254e-05,5.694400929891172e-06
97.0,1.5388604561786638e-05,-1.2977079003909203e-05,5.8928377563656284e-06
97.10000000000001,1.49273524680386e-05,-1.2665875548464404e-05,5.831992401542421e-06
97.2,1.5098794018249701e-05,-1.2620453409969022e-05,5.549276158093087e-06
97.30000000000001,1.4528860624204559e-05,-1.2292335182236315e-05,4.7726829729246946e-06
97.4,1.4589055135440381e-05,-1.2548403463433814e-05,5.598561897755297e-06
97.5,1.4411259092851233e-05,-1.310882871784306e-05,5.246278597952363e-06
97.60000000000001,1.5167847543048651e-05,-1.354149152428747e-05,5.310366630643455e-06
97.7,1.5391543112223816e-05,-1.3299332825707184e-05,5.362948201714231e-06
97.80000000000001,1.5692695574310557e-05,-1.3108952943977055e-05,5.603570665038841e-06
97.9,1.61507115394428e-05,-1.3931902311094929e-05,5.8785277382625465e-06
98.0,1.5656313376365284e-05,-1.408447079821042e-05,6.022392086796799e-06
98.10000000000001,1.5925498717460626e-05,-1.4217291354558463e-05,5.823062230651887e-06
98.2,1.5551736019537852e-05,-1.455974453632355e-05,6.323946214650543e-06
98.30000000000001,1.5519984275357015e-05,-1.4870296475559867e-05,6.155952896068061e-06
98.4,1.45048128942503e-05,-1.5254238510450424e-05,6.034880762518482e-06
98.5,1.4479167342560497e-05,-1.5498715168546697e-05,5.837897451715459e-06
98.60000000000001,1.4305565845550197e-05,-1.548081254826923e-05,5.72437614992951e-06
98.7,1.4302051675112951e-05,-1.5720320783948868e-05,5.75108215695304e-06
98.80000000000001,1.4269122810467166e-05,-1.579423874307363e-05,6.445591477553827e-06
98.9,1.3597149479428503e-05,-1.6206596901059294e-05,6.292831991143079e-06
99.0,1.3309785273592552e-05,-1.5427968911620197e-05,6.407006180212168e-06
99.10000000000001,1.3371024836254126e-05,-1.5746817338331742e-05,6.841414274636077e-06
99.2,1.3060147443312012e-05,-1.588058168674636e-05,6.7375526190030195e-06
99.30000000000001,1.3626830948834226e-05,-1.6488777061019177e-05,6.310691847698384e-06
99.4,1.388829574801651e-05,-1.7462746746791565e-05,6.317564881030311e-06
99.5,1.3769104103057066e-05,-1.7506787365582206e-05,6.323070059301843e-06
99.60000000000001,1.3769670236322527e-05,-1.7534293550919838e-05,6.86389077465494e-06
99.7,1.4027151436873187e-05,-1.7342075995602868e-05,7.227675347457232e-06
99.80000000000001,1.4377966698233286e-05,-1.7113683623933988e-05,7.234110972086481e-06
99.9,1.3367909718681148e-05,-1.764223247308261e-05,6.973622901302481e-06
